customer_id,income_band,city,age,total_spend,avg_ticket_size,txn_count,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,spend_velocity,merchant_diversity,RFM_score,rfm_segment,rule_risk_score,anomaly_flag,final_risk_score,risk_tier
43920,Premium,Kolkata,30,21359.97,1779.9975000000002,12,0.0,0.0,0.1667,0.05475,38.91,6,7,At Risk,15,0,11.59,Low Risk
43921,Low,Chennai,33,36658.48,2036.582222222222,18,0.0,0.0,0.2222,0.1079499999999999,98.81,10,11,Loyal,10,0,7.62,Low Risk
43922,Premium,Kolkata,46,26489.75,2207.4791666666665,12,0.0769,0.0,0.3846,0.1766,51.24,7,7,At Risk,25,0,17.96,Low Risk
43923,Medium,Chennai,35,54700.18,2279.1741666666667,24,0.1111,0.0,0.2593,0.1741,132.13,8,11,Loyal,25,0,19.34,Low Risk
43925,Low,Pune,45,9824.28,1091.5866666666666,9,0.0,0.0,0.0,0.0655,16.29,7,6,Lost,5,0,14.62,Low Risk
43926,Medium,Mumbai,55,59455.24,2831.2019047619046,21,0.0,0.0,0.2381,0.16785,155.24,8,10,Loyal,10,0,11.41,Low Risk
43928,Medium,Chandigarh,27,70324.26,2131.038181818182,33,0.0286,0.0286,0.3714,0.2414333333333333,165.47,10,13,Champions,20,0,20.34,Low Risk
43929,High,Pune,48,20163.11,1440.222142857143,14,0.1176,0.0588,0.2353,0.0672,49.06,7,7,At Risk,42,0,34.11,Low Risk
43930,Low,Bangalore,44,18009.03,2001.003333333333,9,0.1,0.0,0.1,0.024,55.24,5,5,Lost,10,0,16.05,Low Risk
43931,Premium,Pune,60,27775.82,1851.7213333333332,15,0.0625,0.0,0.25,0.0926,41.39,8,9,At Risk,10,0,7.04,Low Risk
43933,High,Pune,21,33520.37,1457.407391304348,23,0.08,0.0,0.32,0.135,48.86,10,11,Loyal,20,0,16.63,Low Risk
43934,Medium,Chennai,45,63944.29,2368.307037037037,27,0.0,0.0357,0.2857,0.05205,93.35,7,13,Champions,10,0,11.45,Low Risk
43938,High,Hyderabad,50,60007.47,2400.2988,25,0.0,0.0,0.32,0.0696666666666666,119.06,8,12,Loyal,20,0,14.65,Low Risk
43939,Low,Mumbai,55,22738.45,3248.3499999999995,7,0.125,0.0,0.125,0.4548,65.91,6,5,Lost,25,0,31.54,Low Risk
43941,Low,Kolkata,36,63678.67,2195.816206896552,29,0.0645,0.0,0.2581,0.0842666666666666,77.75,10,15,Champions,10,0,8.36,Low Risk
43942,Low,Delhi,39,13382.52,1486.9466666666667,9,0.1,0.0,0.1,0.0178,19.34,6,4,Lost,10,0,16.16,Low Risk
43943,Medium,Mumbai,68,47159.0,1746.6296296296296,27,0.0345,0.0345,0.3103,0.106,127.46,9,13,Champions,20,0,17.68,Low Risk
43944,Medium,Hyderabad,58,30953.23,2210.945,14,0.0,0.0,0.3571,0.0413,82.54,7,11,Loyal,20,0,14.99,Low Risk
43945,High,Kolkata,26,19542.42,1503.2630769230768,13,0.0,0.0714,0.2143,0.1303,48.86,6,10,Loyal,22,0,21.47,Low Risk
43946,Low,Mumbai,42,31191.32,1732.851111111111,18,0.1,0.0,0.25,0.16945,51.39,9,9,At Risk,10,0,8.69,Low Risk
43947,High,Hyderabad,19,11454.01,1145.401,10,0.2308,0.0,0.2308,0.0396,26.76,6,8,At Risk,40,0,37.82,Low Risk
43948,Medium,Bangalore,62,50948.93,3184.308125,16,0.0,0.0,0.1875,0.3107,123.07,8,12,Loyal,10,0,14.39,Low Risk
43949,High,Delhi,37,27207.55,4534.591666666666,6,0.1429,0.0,0.1429,0.2721,126.55,5,8,At Risk,15,1,32.36,Low Risk
43950,Low,Kolkata,60,38042.64,2536.176,15,0.0625,0.0,0.4375,0.0818499999999999,58.44,8,8,At Risk,20,0,15.87,Low Risk
43954,Medium,Kolkata,38,40989.26,1782.1417391304349,23,0.0,0.0417,0.375,0.0618,174.42,9,10,Loyal,20,0,23.01,Low Risk
43955,Medium,Kolkata,36,72012.93,2322.997741935484,31,0.0312,0.0,0.1562,0.3578666666666666,109.44,10,14,Champions,10,0,11.59,Low Risk
43956,Medium,Mumbai,65,75751.64,2104.2122222222224,36,0.0526,0.0,0.1579,0.2677,108.84,9,14,Champions,10,0,9.13,Low Risk
43958,Medium,Chandigarh,52,57596.05,1986.0706896551724,29,0.1212,0.0,0.3333,0.2756333333333333,85.84,10,13,Champions,35,0,25.78,Low Risk
43959,Medium,Mumbai,27,57434.01,1794.8128125,32,0.0,0.0,0.25,0.1436666666666666,139.07,9,14,Champions,10,0,8.79,Low Risk
43960,Low,Hyderabad,53,15653.99,1739.3322222222223,9,0.0,0.0,0.4444,0.1565,23.36,6,5,Lost,30,0,22.61,Low Risk
43962,Low,Hyderabad,73,23484.38,2348.438,10,0.0833,0.0833,0.0833,0.4697,51.05,7,7,At Risk,17,0,28.04,Low Risk
43963,High,Delhi,35,55927.6,1804.116129032258,31,0.0312,0.0,0.3438,0.0865,72.92,10,13,Champions,20,0,13.85,Low Risk
43964,Medium,Kolkata,30,43664.77,2910.9846666666663,15,0.0,0.0,0.1333,0.1455,94.72,8,11,Loyal,0,0,5.52,Low Risk
43965,High,Kolkata,61,43237.07,2543.3570588235293,17,0.0,0.0,0.0,0.2134499999999999,115.3,9,8,At Risk,0,0,9.58,Low Risk
43966,High,Kolkata,48,15269.7,1696.6333333333332,9,0.1,0.0,0.1,0.1018,56.98,7,8,At Risk,0,0,5.38,Low Risk
43967,Medium,Delhi,56,23727.11,2372.711,10,0.0,0.0,0.4,0.0316,48.82,7,7,At Risk,25,0,19.04,Low Risk
43969,Medium,Kolkata,33,46234.43,2568.579444444445,18,0.05,0.05,0.3,0.18105,76.8,9,11,Loyal,10,0,12.04,Low Risk
43970,High,Chennai,31,62187.02,1636.5005263157896,38,0.0732,0.0,0.2927,0.0846333333333333,110.07,10,14,Champions,10,0,10.12,Low Risk
43971,Medium,Kolkata,61,41432.71,5179.08875,8,0.0,0.0,0.0,0.2072,94.17,5,6,Lost,5,1,24.86,Low Risk
43973,High,Pune,36,34770.54,1580.479090909091,22,0.0833,0.0,0.125,0.1159,72.44,9,11,Loyal,0,0,4.07,Low Risk
43974,High,Chandigarh,24,90984.07,2115.9086046511625,43,0.0222,0.0222,0.1778,0.07235,110.42,10,15,Champions,10,0,12.28,Low Risk
43975,Medium,Kolkata,53,34574.270000000004,1571.5577272727276,22,0.0833,0.0,0.2083,0.1027333333333333,52.54,8,10,Loyal,10,0,7.95,Low Risk
43976,High,Mumbai,26,25076.49,1671.766,15,0.0,0.0,0.4667,0.0203,88.3,9,6,Lost,25,0,21.52,Low Risk
43977,Medium,Kolkata,73,13083.86,3270.965,4,0.0,0.0,0.5,0.0654,21.31,3,6,Lost,25,1,34.06,Low Risk
43978,Medium,Bangalore,32,21909.25,1460.6166666666666,15,0.1176,0.0,0.2353,0.2191,63.69,7,10,Loyal,25,0,18.84,Low Risk
43980,Medium,Hyderabad,47,19130.88,2391.36,8,0.0,0.0,0.125,0.1913,50.48,6,4,Lost,10,0,9.47,Low Risk
43981,Medium,Chandigarh,31,5220.54,745.7914285714286,7,0.1111,0.1111,0.2222,0.0174,9.11,4,4,Lost,60,1,60.3,Medium Risk
43982,Medium,Mumbai,73,47086.57,2242.217619047619,21,0.125,0.0,0.375,0.14325,91.25,10,13,Champions,35,0,25.85,Low Risk
43983,Premium,Chennai,52,62352.59,1484.585476190476,42,0.0233,0.0,0.2093,0.21245,96.22,10,15,Champions,10,0,10.44,Low Risk
43984,Medium,Chennai,57,26029.29,1626.830625,16,0.0588,0.0,0.2353,0.0347,62.72,8,7,At Risk,15,0,11.88,Low Risk
43986,Low,Mumbai,55,15795.55,1755.0611111111111,9,0.1,0.0,0.4,0.3159,27.0,7,4,Lost,30,0,25.17,Low Risk
43987,Medium,Pune,62,25048.65,2087.3875000000003,12,0.0,0.0769,0.0769,0.2505,108.91,6,6,Lost,17,0,23.45,Low Risk
43990,High,Pune,23,34877.46,1660.8314285714284,21,0.0455,0.0,0.2273,0.20735,65.44,9,12,Loyal,10,0,7.37,Low Risk
43991,Low,Kolkata,55,15830.83,1439.1663636363637,11,0.0,0.0833,0.5,0.0317,43.37,7,8,At Risk,32,0,31.67,Low Risk
43992,High,Delhi,64,10932.85,1214.7611111111112,9,0.1538,0.1538,0.1538,0.1093,33.74,4,5,Lost,60,1,59.16,Medium Risk
43993,Low,Chandigarh,51,14746.07,1638.4522222222222,9,0.0,0.0,0.1111,0.1475,22.28,6,5,Lost,10,0,10.63,Low Risk
43994,Low,Chandigarh,20,22505.4,1731.1846153846154,13,0.0667,0.0667,0.3333,0.2251,52.95,8,6,Lost,37,0,30.09,Low Risk
43995,Medium,Chandigarh,45,40193.16,2512.0725,16,0.0,0.0,0.125,0.134,56.14,9,9,At Risk,0,0,3.99,Low Risk
43997,Medium,Chandigarh,23,54807.53,2382.9360869565216,23,0.0,0.0,0.3913,0.2215,73.96,9,12,Loyal,20,0,14.69,Low Risk
43998,Premium,Mumbai,39,15703.47,1570.347,10,0.0909,0.0,0.2727,0.3141,23.16,6,6,Lost,15,0,15.17,Low Risk
43999,Low,Hyderabad,61,44532.0,2024.1818181818185,22,0.0,0.0,0.4091,0.17005,126.15,9,12,Loyal,20,0,15.25,Low Risk
44001,Medium,Bangalore,44,33498.65,1763.0868421052633,19,0.0952,0.0,0.2381,0.22405,104.03,8,9,At Risk,10,0,8.81,Low Risk
44002,Low,Hyderabad,48,17600.96,1257.2114285714283,14,0.0667,0.0,0.2667,0.0587,22.86,6,8,At Risk,10,0,11.43,Low Risk
44003,Medium,Hyderabad,50,32687.99,1634.3995,20,0.0,0.0,0.35,0.0545,59.87,9,12,Loyal,20,0,14.53,Low Risk
44004,Premium,Pune,32,34560.25,2468.589285714286,14,0.0,0.0,0.3571,0.2104,68.71,8,7,At Risk,25,0,16.63,Low Risk
44005,Low,Chennai,23,26900.51,2069.27,13,0.0667,0.0667,0.2667,0.269,61.28,8,10,Loyal,22,0,20.57,Low Risk
44007,Low,Hyderabad,64,63174.56,2037.8890322580644,31,0.0606,0.0,0.2424,0.0826333333333333,158.33,9,14,Champions,10,0,10.36,Low Risk
44008,Medium,Bangalore,34,17622.62,1602.0563636363636,11,0.0,0.0,0.3636,0.235,32.94,7,6,Lost,25,0,18.43,Low Risk
44009,Medium,Kolkata,34,38506.21,1426.155925925926,27,0.0,0.0,0.3704,0.1300666666666666,53.85,10,10,Loyal,20,0,16.71,Low Risk
44010,High,Pune,26,24691.64,2244.6945454545453,11,0.0,0.0833,0.25,0.3292,48.8,7,5,Lost,32,0,28.61,Low Risk
44011,Premium,Kolkata,32,54690.8,2278.7833333333333,24,0.0741,0.037,0.3704,0.1823,180.5,9,13,Champions,20,0,20.66,Low Risk
44012,High,Delhi,38,27201.8,1813.4533333333331,15,0.0625,0.0,0.1875,0.0612,53.02,7,7,At Risk,15,0,11.02,Low Risk
44013,Medium,Chennai,64,59061.98,1905.2251612903224,31,0.0571,0.0571,0.1714,0.1468,93.9,9,15,Champions,22,0,18.73,Low Risk
44016,High,Pune,42,107245.45,2281.818085106383,47,0.0408,0.0,0.2245,0.1928599999999999,163.48,10,14,Champions,10,0,9.19,Low Risk
44018,Low,Delhi,73,37823.06,1644.4808695652173,23,0.1,0.1333,0.3333,0.0857,69.4,9,12,Loyal,45,0,40.99,Medium Risk
44019,Medium,Mumbai,22,20881.67,1228.3335294117646,17,0.0,0.0,0.4118,0.2088,44.81,8,9,At Risk,20,0,18.35,Low Risk
44021,High,Kolkata,62,26734.15,2056.473076923077,13,0.0,0.0714,0.3571,0.3565,60.08,7,8,At Risk,32,0,28.88,Low Risk
44024,Medium,Mumbai,69,37339.47,1778.0700000000002,21,0.1852,0.037,0.2593,0.1378,58.07,10,10,Loyal,25,0,25.87,Low Risk
44025,Medium,Bangalore,72,6963.1900000000005,870.3987500000001,8,0.0,0.0,0.25,0.0928,14.01,6,7,At Risk,15,0,17.44,Low Risk
44026,Premium,Bangalore,29,31291.45,1955.715625,16,0.0,0.0,0.5,0.3129,57.21,9,10,Loyal,20,0,17.8,Low Risk
44027,Medium,Delhi,27,11664.75,1166.475,10,0.0,0.0,0.2,0.0583,27.32,6,4,Lost,20,0,17.44,Low Risk
44028,High,Mumbai,30,25201.53,2100.1275,12,0.1429,0.0,0.2143,0.10335,37.95,7,5,Lost,35,0,25.63,Low Risk
44029,High,Pune,44,57618.98,2619.0445454545456,22,0.0,0.0435,0.3478,0.48255,100.38,9,10,Loyal,20,0,25.91,Low Risk
44032,Medium,Bangalore,28,31495.24,1574.7620000000002,20,0.1852,0.0741,0.1481,0.05895,95.15,10,10,Loyal,27,0,32.83,Low Risk
44033,High,Pune,42,55657.77,2061.398888888889,27,0.0357,0.0,0.4286,0.2770333333333333,123.96,10,12,Loyal,20,0,16.56,Low Risk
44034,Medium,Pune,53,21933.65,2741.70625,8,0.0,0.0,0.375,0.0731,56.38,6,5,Lost,30,0,23.45,Low Risk
44036,Premium,Bangalore,20,38381.52,2952.424615384616,13,0.0,0.0,0.0769,0.0768,64.94,7,8,At Risk,0,0,7.97,Low Risk
44037,Medium,Hyderabad,72,36623.53,1408.5973076923076,26,0.0,0.037,0.2222,0.2539,111.32,9,12,Loyal,10,0,15.59,Low Risk
44040,Low,Chennai,51,47774.68,2388.734,20,0.0,0.0,0.35,0.10855,145.21,8,11,Loyal,20,0,15.14,Low Risk
44042,Medium,Delhi,44,19754.18,4938.545,4,0.2,0.0,0.2,0.0988,68.12,4,4,Lost,35,1,43.38,Medium Risk
44043,Medium,Hyderabad,63,20928.23,2325.358888888889,9,0.1818,0.0,0.2727,0.1395,44.91,6,6,Lost,30,0,25.5,Low Risk
44046,High,Bangalore,36,73721.44,2457.3813333333333,30,0.0312,0.0312,0.25,0.4484333333333333,139.1,9,15,Champions,10,0,16.26,Low Risk
44047,Premium,Chandigarh,30,9553.19,1910.638,5,0.0,0.0,0.0,0.0955,23.3,4,5,Lost,10,0,16.79,Low Risk
44048,Medium,Chandigarh,33,14362.87,2051.8385714285714,7,0.0,0.125,0.25,0.2873,26.4,6,7,At Risk,40,0,38.98,Low Risk
44050,Medium,Hyderabad,74,27902.77,2536.6154545454547,11,0.0,0.0,0.2727,0.279,44.72,7,6,Lost,15,0,12.78,Low Risk
44052,Low,Chandigarh,35,99931.44,1921.7584615384617,52,0.0714,0.0,0.2321,0.17552,231.86,10,14,Champions,10,0,14.7,Low Risk
44053,Medium,Pune,25,65188.91,1975.4215151515152,33,0.0833,0.0,0.2222,0.1854666666666666,247.87,10,14,Champions,10,0,16.99,Low Risk
44054,High,Chennai,31,20444.3,1858.5727272727272,11,0.0,0.0833,0.3333,0.0409,41.98,7,9,At Risk,32,0,28.37,Low Risk
44055,Low,Mumbai,40,55313.06,2514.23,22,0.08,0.04,0.2,0.09215,173.94,9,13,Champions,10,0,14.92,Low Risk
44056,Low,Kolkata,44,15431.72,1543.172,10,0.0,0.0,0.3,0.1543,38.1,6,4,Lost,20,0,14.67,Low Risk
44057,High,Hyderabad,31,65343.4,1766.037837837838,37,0.0,0.0,0.2162,0.1207333333333333,177.08,10,15,Champions,10,0,11.47,Low Risk
44058,Premium,Delhi,32,27251.13,2725.113,10,0.0,0.0,0.4,0.2725,41.1,6,7,At Risk,25,0,21.32,Low Risk
44059,Medium,Bangalore,28,71191.87,3095.2986956521736,23,0.0,0.0,0.2174,0.16515,144.11,9,13,Champions,10,0,11.97,Low Risk
44060,Medium,Mumbai,33,8981.16,997.9066666666666,9,0.2143,0.1429,0.4286,0.1796,24.27,6,6,Lost,80,1,69.73,Medium Risk
44061,High,Mumbai,66,25895.94,1177.0881818181815,22,0.0833,0.0,0.2083,0.05115,47.34,9,7,At Risk,15,0,15.07,Low Risk
44062,High,Delhi,33,34864.36,2490.3114285714287,14,0.1579,0.1053,0.2105,0.1734,93.72,8,10,Loyal,50,0,44.83,Medium Risk
44063,Low,Hyderabad,29,55121.34,2901.123157894737,19,0.0952,0.0,0.1905,0.21125,100.22,8,11,Loyal,10,0,11.55,Low Risk
44064,Medium,Delhi,25,45527.4,2069.427272727273,22,0.0417,0.0417,0.3333,0.0719,82.63,8,11,Loyal,20,0,16.99,Low Risk
44066,Medium,Delhi,69,20330.32,1694.1933333333334,12,0.0,0.0,0.3333,0.0678,35.23,9,7,At Risk,25,0,17.79,Low Risk
44067,High,Mumbai,61,18016.01,2001.7788888888888,9,0.0,0.0,0.4444,0.1802,70.38,5,9,At Risk,20,0,17.25,Low Risk
44071,Low,Pune,20,10825.33,1082.533,10,0.0909,0.0,0.4545,0.0541,22.18,6,6,Lost,25,0,24.4,Low Risk
44072,High,Hyderabad,63,30848.81,2203.486428571429,14,0.0,0.0,0.2857,0.3085,55.78,9,9,At Risk,10,0,8.5,Low Risk
44074,Medium,Chandigarh,44,53968.26,1740.911612903226,31,0.0588,0.0294,0.1765,0.0835666666666666,66.22,10,12,Loyal,10,0,11.54,Low Risk
44075,Medium,Chandigarh,63,75927.67,2372.7396875,32,0.0303,0.0,0.303,0.1541,99.9,10,13,Champions,20,0,14.5,Low Risk
44077,Premium,Kolkata,74,44777.45,4975.272222222222,9,0.0,0.0,0.1111,0.4478,99.07,6,10,Loyal,0,1,23.28,Low Risk
44078,Medium,Hyderabad,48,17612.67,2201.58375,8,0.0,0.0,0.625,0.0587,34.74,7,4,Lost,30,0,28.19,Low Risk
44079,Low,Bangalore,28,36830.95,2833.15,13,0.0,0.0714,0.2857,0.1228,44.7,9,8,At Risk,22,0,23.59,Low Risk
44080,Premium,Delhi,50,8273.35,1034.16875,8,0.2,0.0,0.4,0.0827,26.77,6,3,Lost,45,0,38.9,Low Risk
44081,High,Pune,36,62528.17,2084.2723333333333,30,0.0882,0.0294,0.1765,0.0465333333333333,90.49,10,13,Champions,10,0,13.11,Low Risk
44082,Medium,Chennai,40,13814.14,1726.7675000000002,8,0.0,0.0,0.125,0.1381,48.81,5,3,Lost,10,0,10.69,Low Risk
44083,Low,Kolkata,56,26219.0,4369.833333333333,6,0.4545,0.0,0.1818,0.0858,91.36,5,6,Lost,45,1,52.83,Medium Risk
44084,High,Pune,67,65161.15,1761.112162162162,37,0.075,0.0,0.425,0.2187666666666666,182.01,10,13,Champions,20,0,20.13,Low Risk
44085,Low,Mumbai,47,8661.369999999999,1443.5616666666665,6,0.0,0.0,0.1667,0.0173,28.21,4,3,Lost,20,0,21.93,Low Risk
44086,Medium,Kolkata,66,11382.64,1897.1066666666663,6,0.1429,0.0,0.1429,0.1518,60.87,6,3,Lost,25,0,20.72,Low Risk
44087,Premium,Chennai,39,19868.1,1806.190909090909,11,0.0833,0.0,0.0833,0.0662,34.14,8,7,At Risk,5,0,7.51,Low Risk
44088,Low,Pune,39,17341.17,1926.7966666666664,9,0.1,0.0,0.3,0.0867,60.0,5,6,Lost,15,0,14.03,Low Risk
44090,Medium,Kolkata,30,25259.31,1683.9540000000002,15,0.0526,0.1579,0.4737,0.0694,71.15,9,9,At Risk,45,1,45.89,Medium Risk
44091,Medium,Bangalore,27,43213.05,1662.0403846153847,26,0.037,0.0,0.2963,0.1044333333333333,56.19,9,11,Loyal,10,0,7.7,Low Risk
44092,Medium,Delhi,46,22522.19,1732.4761538461537,13,0.0,0.0,0.2308,0.1501,30.89,6,8,At Risk,10,0,8.5,Low Risk
44093,Premium,Kolkata,24,12174.36,1352.7066666666667,9,0.0,0.25,0.0833,0.0406,24.5,6,8,At Risk,25,1,39.52,Low Risk
44094,High,Hyderabad,27,22646.05,1617.575,14,0.0,0.0,0.2143,0.0755,29.99,5,9,At Risk,10,0,10.48,Low Risk
44095,Low,Delhi,54,17641.85,1764.185,10,0.0,0.0909,0.3636,0.2352,49.01,7,7,At Risk,37,0,32.04,Low Risk
44096,Premium,Chandigarh,34,19397.51,1492.1161538461538,13,0.1176,0.1176,0.2353,0.0196,39.83,7,8,At Risk,50,0,44.66,Medium Risk
44097,Medium,Delhi,25,26057.78,2171.4816666666666,12,0.0,0.0,0.1667,0.0869,52.86,8,6,Lost,15,0,10.49,Low Risk
44098,Medium,Chandigarh,40,17356.12,1157.0746666666666,15,0.0,0.0,0.1333,0.0579,42.33,7,10,Loyal,0,0,5.75,Low Risk
44099,Low,Chennai,67,38208.57,2939.1207692307694,13,0.1333,0.0,0.3333,0.3821,51.63,8,8,At Risk,35,0,31.12,Low Risk
44100,Medium,Hyderabad,40,29642.2,2117.3,14,0.0,0.0,0.0,0.0296,95.01,8,9,At Risk,0,0,9.01,Low Risk
44102,High,Kolkata,28,15388.69,1709.8544444444442,9,0.0,0.0,0.2222,0.0513,85.49,7,7,At Risk,15,0,11.73,Low Risk
44103,Medium,Mumbai,35,21089.18,1757.4316666666666,12,0.1429,0.0,0.2857,0.04675,36.87,8,7,At Risk,30,0,23.72,Low Risk
44104,Medium,Chennai,47,48064.9,1922.596,25,0.0385,0.0,0.3077,0.06825,69.36,9,12,Loyal,20,0,13.24,Low Risk
44105,High,Kolkata,40,18826.74,1448.210769230769,13,0.0,0.0,0.1538,0.3765,47.91,8,7,At Risk,15,0,14.82,Low Risk
44106,Low,Chennai,53,4552.18,1138.045,4,0.0,0.0,0.25,0.0061,9.1,3,3,Lost,20,0,29.74,Low Risk
44107,Medium,Pune,43,28954.77,2227.29,13,0.0,0.0,0.3077,0.2895,48.99,8,10,Loyal,20,0,14.22,Low Risk
44108,Medium,Bangalore,53,82976.34,1975.6271428571429,42,0.0455,0.0,0.2955,0.131525,252.21,10,15,Champions,10,0,16.02,Low Risk
44110,Medium,Chandigarh,64,6177.700000000001,1029.6166666666668,6,0.0,0.0,0.0,0.0309,15.76,5,5,Lost,10,0,19.74,Low Risk
44112,Medium,Mumbai,22,66658.01,2083.0628125,32,0.1316,0.0263,0.2368,0.1074,111.47,10,13,Champions,25,0,22.59,Low Risk
44113,Medium,Bangalore,32,8513.19,1064.14875,8,0.1667,0.1667,0.1667,0.0851,15.54,6,4,Lost,60,1,59.05,Medium Risk
44114,Medium,Bangalore,27,10743.44,1534.777142857143,7,0.0,0.0,0.1429,0.1432,54.54,5,4,Lost,10,0,10.49,Low Risk
44115,Low,Chennai,60,56989.45,1965.153448275862,29,0.0333,0.0,0.3,0.28495,189.33,10,15,Champions,10,0,12.3,Low Risk
44117,High,Pune,18,12060.91,1507.61375,8,0.0,0.0,0.375,0.1608,23.7,4,5,Lost,30,0,25.84,Low Risk
44118,Low,Pune,46,42657.11,1706.2844,25,0.0,0.0,0.2,0.0965,154.55,10,11,Loyal,10,0,10.28,Low Risk
44119,Premium,Chennai,49,16782.98,1864.7755555555557,9,0.1,0.0,0.3,0.1678,31.25,8,4,Lost,20,0,15.25,Low Risk
44121,Medium,Chennai,36,29148.73,1714.631176470588,17,0.1053,0.0,0.3158,0.0972,52.05,8,11,Loyal,35,0,23.93,Low Risk
44122,High,Chandigarh,35,7450.59,931.32375,8,0.1111,0.0,0.1111,0.0497,9.82,6,5,Lost,25,0,27.76,Low Risk
44124,Low,Delhi,27,52703.93,1951.9974074074075,27,0.0,0.0,0.1481,0.4735,114.57,10,14,Champions,0,0,10.17,Low Risk
44125,Low,Hyderabad,45,28438.32,2187.563076923077,13,0.0,0.0,0.3846,0.1896,41.52,8,7,At Risk,25,0,17.14,Low Risk
44126,High,Pune,49,23928.98,1994.0816666666667,12,0.0,0.0,0.25,0.09305,35.04,7,9,At Risk,10,0,7.75,Low Risk
44128,Low,Mumbai,45,65764.74,2859.3365217391306,23,0.0417,0.0,0.25,0.0658,100.71,9,14,Champions,10,0,10.59,Low Risk
44129,Medium,Chandigarh,60,49597.3,2066.554166666667,24,0.037,0.0741,0.2963,0.1997666666666666,118.65,9,11,Loyal,22,0,20.26,Low Risk
44131,Low,Hyderabad,45,47838.08,2079.9165217391305,23,0.08,0.0,0.44,0.0531666666666666,80.13,9,12,Loyal,20,0,16.11,Low Risk
44132,Medium,Kolkata,54,18865.06,2096.117777777778,9,0.1,0.0,0.2,0.2515,42.68,6,5,Lost,20,0,16.96,Low Risk
44134,Low,Chandigarh,33,50113.2,1927.430769230769,26,0.0938,0.0938,0.2188,0.2042333333333333,160.62,9,12,Loyal,22,0,24.36,Low Risk
44135,Low,Hyderabad,31,63505.79,2048.573870967742,31,0.0,0.0,0.3871,0.63505,130.13,10,14,Champions,28,0,30.41,Low Risk
44136,Premium,Delhi,62,59168.09,2366.7236000000003,25,0.0385,0.0,0.3077,0.2573,80.5,10,14,Champions,20,0,15.19,Low Risk
44137,High,Mumbai,41,35532.53,2090.148823529412,17,0.0,0.0,0.3529,0.09545,70.64,7,10,Loyal,20,0,13.03,Low Risk
44138,Medium,Pune,26,18150.87,1512.5725,12,0.1429,0.0,0.4286,0.03025,25.49,8,9,At Risk,35,0,30.4,Low Risk
44139,Low,Delhi,52,24842.42,2484.242,10,0.0,0.0,0.1,0.0141,58.04,7,8,At Risk,0,0,6.78,Low Risk
44140,Medium,Delhi,54,70864.1,2952.6708333333336,24,0.0769,0.0,0.3077,0.2533333333333333,189.98,9,14,Champions,20,0,20.61,Low Risk
44143,Medium,Chennai,71,13350.76,1335.076,10,0.0,0.0,0.2,0.1335,61.52,8,4,Lost,20,0,14.34,Low Risk
44146,Medium,Pune,29,40872.55,2919.467857142857,14,0.0667,0.0,0.2667,0.8175,159.66,7,11,Loyal,25,1,33.84,Low Risk
44147,Medium,Hyderabad,42,69582.42,1697.132195121951,41,0.0238,0.0,0.3571,0.19175,96.24,10,12,Loyal,20,0,15.54,Low Risk
44148,Medium,Chennai,24,35425.28,3220.48,11,0.0,0.0,0.1818,0.2362,111.4,6,8,At Risk,10,0,14.45,Low Risk
44149,High,Bangalore,39,39332.39,3025.5684615384616,13,0.0,0.0,0.3846,0.3933,128.96,6,10,Loyal,20,0,23.45,Low Risk
44150,Low,Mumbai,53,16789.93,1399.1608333333334,12,0.0,0.0,0.1667,0.056,48.25,6,4,Lost,20,0,15.74,Low Risk
44151,High,Kolkata,36,20377.3,1273.58125,16,0.0588,0.0,0.2941,0.02955,28.54,9,7,At Risk,15,0,16.55,Low Risk
44152,Low,Pune,39,24112.76,2411.2760000000003,10,0.0909,0.0,0.2727,0.4823,46.46,6,6,Lost,15,0,20.33,Low Risk
44153,High,Kolkata,51,35100.51,1671.4528571428573,21,0.0,0.0,0.4286,0.0823,61.26,10,12,Loyal,20,0,16.42,Low Risk
44154,High,Chandigarh,75,26347.4,2927.488888888889,9,0.0,0.1,0.1,0.2635,35.04,8,6,Lost,17,0,27.81,Low Risk
44155,Premium,Bangalore,29,38576.53,2411.033125,16,0.1111,0.0,0.1667,0.12105,58.63,9,9,At Risk,25,0,19.18,Low Risk
44156,Medium,Kolkata,54,23819.2,1587.9466666666667,15,0.0,0.0,0.2,0.1588,44.11,7,9,At Risk,10,0,8.33,Low Risk
44157,Low,Kolkata,72,30306.5,4329.5,7,0.0,0.0,0.4286,0.101,53.93,4,5,Lost,30,0,36.13,Low Risk
44158,Low,Bangalore,18,8117.87,1014.73375,8,0.1111,0.0,0.1111,0.0812,19.66,5,3,Lost,25,0,26.36,Low Risk
44159,Low,Bangalore,40,17105.72,1555.0654545454547,11,0.0769,0.0769,0.4615,0.114,51.06,7,6,Lost,37,0,32.03,Low Risk
44160,Low,Pune,39,70882.75,2215.0859375,32,0.0,0.0,0.2188,0.0797,90.53,10,11,Loyal,10,0,8.05,Low Risk
44161,High,Chandigarh,74,17829.0,1782.9,10,0.0,0.0,0.3,0.0594,31.28,7,8,At Risk,10,0,8.31,Low Risk
44163,Medium,Pune,74,20743.34,1382.8893333333333,15,0.0,0.0,0.4,0.1383,54.16,8,6,Lost,25,0,18.69,Low Risk
44164,Low,Mumbai,54,31142.18,2831.1072727272726,11,0.0833,0.0,0.4167,0.6228,50.8,6,9,At Risk,28,0,33.7,Low Risk
